group_id,time,label,value
17,0,1,-0.017261
17,1,1,-0.011533
17,2,1,-0.006723
17,3,1,-0.012961
17,4,1,-0.020114
17,5,1,-0.026217
17,6,1,-0.022223
17,7,1,-0.027772
17,8,1,-0.0190639999999999
17,9,1,-0.014657
17,10,1,-0.008088
17,11,1,-0.012797
17,12,1,-0.012072
17,13,1,-0.019037
17,14,1,-0.011793
17,15,1,-0.021273
17,16,1,-0.01629
17,17,1,-0.015557
17,18,1,-0.022396
17,19,1,-0.024424
17,20,1,-0.019117
17,21,1,-0.022268
17,22,1,-0.007058
17,23,1,-0.020544
17,24,1,-0.018635
17,25,1,-0.021473
17,26,1,-0.020423
17,27,1,-0.017484
17,28,1,-0.015174
17,29,1,-0.0174789999999999
17,30,1,-0.01988
17,31,1,-0.01345
17,32,1,-0.018598
17,33,1,-0.010985
17,34,1,-0.010614
17,35,1,-0.014793
17,36,1,-0.014384
17,37,1,-0.0198479999999999
17,38,1,-0.023229
17,39,1,-0.017698
17,40,1,-0.01
17,41,1,-0.017358
17,42,1,-0.020647
17,43,1,-0.016433
17,44,1,-0.0205419999999999
17,45,1,-0.019019
17,46,1,-0.016987
17,47,1,-0.0139449999999999
17,48,1,-0.014458
17,49,1,-0.021124
17,50,1,-0.0201949999999999
17,51,1,-0.013358
17,52,1,-0.012465
17,53,1,-0.019381
17,54,1,-0.017304
17,55,1,-0.02118
17,56,1,-0.026645
17,57,1,-0.0170759999999999
17,58,1,-0.010879
17,59,1,-0.0147419999999999
17,60,1,-0.014666
17,61,1,-0.0233449999999999
17,62,1,-0.0251449999999999
17,63,1,-0.019606
17,64,1,-0.011916
17,65,1,-0.0148069999999999
17,66,1,-0.014793
17,67,1,-0.022071
17,68,1,-0.020267
17,69,1,-0.017075
17,70,1,-0.0147479999999999
17,71,1,-0.018228
17,72,1,-0.01394
17,73,1,-0.017668
17,74,1,-0.020301
17,75,1,-0.013286
17,76,1,-0.014355
17,77,1,-0.0146729999999999
17,78,1,-0.012239
17,79,1,-0.020306
17,80,1,-0.022858
17,81,1,-0.017806
17,82,1,-0.011917
17,83,1,-0.015697
17,84,1,-0.0151539999999999
17,85,1,-0.021131
17,86,1,-0.0231199999999999
17,87,1,-0.019232
17,88,1,-0.020704
17,89,1,-0.0128449999999999
17,90,1,-0.013925
17,91,1,-0.015312
17,92,1,-0.0191129999999999
17,93,1,-0.019835
17,94,1,-0.020011
17,95,1,-0.013771
17,96,1,-0.010135
17,97,1,-0.015672
17,98,1,-0.023074
17,99,1,-0.023367
17,100,1,-0.021175
17,101,1,-0.016363
17,102,1,-0.013793
17,103,1,-0.011965
17,104,1,-0.017524
17,105,1,-0.021509
17,106,1,-0.019726
17,107,1,-0.014853
